1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,class
494,0,16,78,148,177,139,92,88,217,559,323,490,235,168,616,964,325,487,952,970,1353,1055,1526,990,1412,2153,1487,1987,1531,2214,1301,1489,1654,1494,1517,803,852,740,479,607,243,409,202,223,179,95,79,205,52,107,87,72,39,59,38,35,27,26,17,298,0,0,4,13,2,1,18,3,9,32,20,23,2,0,2,3,2,0,0,8,0,0,3,15,0,16,0,0,0,2,0,1,1,0,0,1,0,0,0,32,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,36,5,1,0,1,0,1,18,0,4,0,19,35,0,150,0,52,0,0,6,0,0,323,0,660,0,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,23,0,146,12,752,0,0,0,19,1,0,0,18,0,0,0,78,0,57,0,0,0,5,0,0,0,0,0,14,0,0,0,120,0,0,22,3,1,0,0,0,0,16,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
545,0,0,0,13,50,11,59,0,64,192,62,813,3,19,830,515,48,65,325,369,843,633,794,474,756,1713,986,1594,1274,2355,1606,1926,2334,2388,2861,1238,2030,1430,1158,1082,444,1223,364,665,476,58,119,449,48,155,239,80,44,31,37,31,52,16,3,380,0,2,1,11,5,1,15,11,13,23,8,32,0,1,2,1,0,0,0,1,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,0,5,4,2,0,0,0,1,0,0,0,0,0,2,0,11,0,1,0,0,0,0,0,16,0,112,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,12,0,302,6,148,0,0,0,0,0,0,0,39,0,0,0,136,0,118,0,0,0,0,0,0,0,0,0,6,0,0,0,159,0,0,37,0,0,0,0,0,0,43,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
547,0,0,2,23,51,18,63,4,46,187,68,952,13,26,808,554,69,97,363,416,950,661,810,402,695,1732,869,1522,1237,2372,1483,1711,2262,2317,2840,1194,2034,1495,1247,1105,572,1286,340,661,442,55,112,527,50,186,147,68,45,23,39,25,57,21,9,457,1,1,3,13,1,6,13,8,6,20,12,39,1,0,3,2,0,0,0,4,0,0,0,9,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0,0,2,0,0,0,7,12,0,16,0,26,0,0,0,0,0,57,0,81,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,55,0,173,11,197,0,0,1,4,0,0,0,40,0,0,0,190,0,110,0,0,0,0,0,0,0,0,0,4,0,0,0,225,0,0,20,0,0,0,0,0,0,67,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
551,3,55,109,203,367,159,142,174,597,1057,256,1433,202,148,450,1690,368,477,726,1093,1592,2014,1755,1520,1661,2944,1846,1714,1007,1531,707,770,1086,494,560,218,268,383,100,451,49,599,56,180,520,29,40,213,28,156,261,310,114,16,20,17,32,7,3,1808,0,3,6,212,17,5,97,29,315,52,322,27,3,28,7,43,32,0,1,24,4,0,17,38,0,53,0,0,0,15,0,1,1,0,0,19,5,0,0,18,0,0,21,8,3,0,0,0,0,13,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0,2,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,5,0,31,0,0,0,7,0,0,0,0,4,18,16,0,0,70,55,16,0,3,0,9,33,0,1,0,86,58,0,101,0,50,0,0,14,0,0,175,0,46,6,2,1,0,0,0,0,0,0,48,0,0,0,0,0,0,0,12,3,35,6,19,0,0,0,2,0,0,0,14,0,0,0,29,0,28,0,0,0,2,0,0,0,0,0,3,0,0,0,17,0,0,22,4,0,0,1,0,0,31,1,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
567,0,0,23,75,126,66,72,24,203,407,235,300,36,91,246,863,94,144,1004,194,1534,721,1386,351,1243,2682,1208,2218,2003,3799,644,2061,2346,1686,1958,730,1651,795,911,1153,237,1225,418,396,270,52,97,213,30,98,104,43,11,6,7,0,7,1,2,197,0,0,0,3,0,1,9,5,0,31,8,38,0,0,0,0,0,0,0,3,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,45,0,26,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,5,0,16,0,63,0,0,0,0,0,0,0,1,0,0,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
584,1,27,73,153,225,222,155,105,258,593,341,716,272,210,687,1076,465,538,1199,1067,1466,1229,1621,981,1353,2307,1574,2032,1620,2269,1288,1374,1641,1286,1297,632,778,595,400,607,200,544,194,229,195,72,67,271,44,149,84,59,41,35,39,27,34,18,24,279,1,4,1,19,3,1,9,16,29,36,27,48,1,0,2,13,5,0,0,14,0,0,1,8,0,18,0,0,0,3,0,2,0,0,0,0,3,0,2,47,2,0,2,1,0,1,0,0,0,7,0,1,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,1,3,0,0,10,8,2,0,1,0,2,5,0,1,0,1,2,0,48,0,6,0,0,1,0,0,22,0,12,0,1,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,4,0,61,3,891,0,0,0,3,0,0,0,18,0,0,0,55,0,34,0,0,0,3,0,0,0,0,0,8,2,0,0,105,0,0,8,4,0,0,1,0,0,26,1,8,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
588,0,0,0,5,54,12,62,0,39,167,20,1466,1,5,410,671,8,8,250,202,665,786,900,103,521,3503,2046,1782,941,3219,459,1895,2540,1159,1388,417,1143,840,351,1723,32,1200,94,208,346,15,36,1191,15,677,91,17,13,12,14,5,3,0,0,1816,0,0,0,9,0,1,607,216,16,225,230,125,0,0,3,22,0,0,0,40,0,0,0,3,0,25,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,32,0,75,0,0,0,0,0,0,0,7,0,0,0,480,0,58,0,0,0,4,0,0,0,0,0,2,0,0,0,853,0,0,48,9,0,0,0,0,0,346,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
612,0,25,65,154,191,178,120,90,211,515,300,638,202,167,611,966,472,536,1070,1038,1249,1078,1447,905,1188,2131,1385,1926,1403,1952,1170,1258,1611,1332,1350,769,880,746,584,649,337,497,248,198,169,76,69,286,55,131,78,56,45,51,45,44,49,39,24,382,2,2,2,9,2,2,5,10,9,37,7,41,2,0,4,8,1,0,0,6,0,2,1,17,0,13,1,0,0,6,0,0,0,2,0,4,0,0,0,30,0,0,0,0,4,0,0,0,0,3,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,1,2,1,1,0,0,7,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,10,0,0,1,0,13,0,0,0,0,2,1,0,2,1,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,32,0,0,0,3,1,0,0,0,0,5,1,0,0,35,6,1,0,1,0,1,1,0,0,0,42,63,0,129,0,37,0,1,15,0,0,647,0,1321,4,1,1,0,0,0,0,0,0,301,0,0,0,4,0,0,0,41,5,273,12,293,0,0,0,10,4,0,0,16,0,0,1,56,0,26,0,0,0,7,0,2,0,0,0,2,2,0,0,95,0,0,17,4,0,0,2,0,0,27,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
618,0,0,2,2,71,30,115,8,57,114,67,567,13,29,562,465,110,147,829,867,1249,1269,1608,1402,1715,3022,1720,2113,1626,2746,1297,1072,1533,1185,778,711,878,805,428,824,268,341,265,225,75,43,80,510,68,107,73,37,34,25,34,20,26,22,3,191,0,2,1,0,3,2,7,1,5,17,9,15,0,2,1,10,0,0,2,17,0,3,0,9,0,16,1,0,2,1,0,1,0,0,0,0,0,0,0,18,0,0,4,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,2,0,0,14,2,0,0,0,0,0,0,0,0,0,1,6,0,97,0,0,0,0,0,0,0,58,0,18,0,0,0,0,0,0,0,0,0,1711,0,0,0,0,0,0,0,0,0,40,0,117,0,0,0,0,0,0,0,0,0,0,0,166,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,2226,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
634,0,0,2,4,53,31,59,2,38,166,16,1564,0,1,594,748,4,5,203,224,752,947,962,83,445,3653,2029,2057,1002,3181,448,1687,2146,1143,1342,404,1115,905,358,1358,15,1181,81,217,299,11,21,1253,16,639,133,14,15,13,22,7,1,1,0,1861,0,0,0,18,0,0,567,197,45,155,299,151,0,0,2,22,0,0,0,37,0,0,0,8,0,7,0,0,0,9,0,0,0,0,0,2,0,0,0,12,0,0,9,0,2,0,0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,2,0,0,7,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,5,0,59,0,0,0,0,0,0,0,1,0,0,0,772,0,57,0,0,0,2,0,0,0,0,0,1,0,0,0,757,0,0,110,0,0,0,0,0,0,298,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
674,0,62,117,200,411,197,179,167,497,1045,216,1286,228,166,388,1544,359,431,761,917,1562,2033,1640,1513,1755,2902,1980,1855,1128,1636,680,753,1072,403,585,231,344,446,139,336,61,746,72,179,405,27,47,240,32,126,246,313,65,17,25,17,54,7,4,1913,0,1,24,253,15,18,62,23,238,52,202,35,2,19,12,73,14,0,0,27,3,0,12,31,0,68,0,0,0,11,0,2,0,0,0,6,2,0,0,34,0,0,27,2,2,0,0,2,0,7,1,2,3,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,13,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,38,0,0,0,0,0,0,0,0,0,8,0,0,0,0,22,0,0,0,0,0,0,0,3,2,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,0,38,0,0,0,10,0,0,0,1,2,24,11,0,0,50,71,6,0,3,0,0,14,0,0,0,51,52,0,47,0,54,0,0,18,0,0,178,0,64,2,5,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,13,4,16,8,26,0,0,0,4,5,0,0,4,0,0,0,31,0,11,0,0,0,2,0,0,0,0,0,2,0,0,0,30,0,0,13,0,0,0,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
727,0,0,0,0,7,4,14,0,0,60,0,617,0,0,191,294,0,0,13,27,180,277,145,0,75,1338,2590,664,120,3801,55,1095,2334,1060,1279,993,2554,1422,2343,3587,509,4207,1039,1739,1098,82,178,548,71,528,336,73,21,30,23,13,26,10,0,488,0,0,2,29,4,5,31,5,5,107,21,109,1,2,2,1,0,0,0,6,0,0,0,28,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,2,0,8,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
728,0,1,1,14,56,28,67,11,60,104,67,573,18,25,585,377,81,118,872,764,1126,1346,1799,1443,1811,2900,1826,1932,1501,2971,1283,1190,1541,1236,851,779,827,808,490,796,275,219,279,176,42,82,60,631,35,31,74,28,24,33,27,22,24,15,9,255,2,3,1,3,2,2,34,7,3,16,18,16,0,2,0,2,0,0,0,15,0,0,0,12,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,3,1,0,0,4,1,0,0,3,0,0,0,0,0,0,0,4,0,54,0,0,0,0,0,0,0,76,0,25,0,0,0,0,0,0,0,0,0,1730,0,0,0,0,0,0,0,0,0,34,0,187,0,0,0,0,0,0,0,0,0,0,0,140,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2150,0,0,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
767,0,0,0,40,349,123,1238,1,96,170,115,1538,4,20,155,430,40,44,403,328,534,1030,551,98,384,729,350,534,580,898,186,689,1062,1067,602,687,1200,899,866,1153,1107,824,1337,1060,1103,811,903,911,644,343,275,138,67,32,18,11,10,4,4,344,0,0,1,7,0,0,35,13,4,60,20,47,0,0,0,3,0,0,0,31,0,0,0,40,0,53,0,0,0,0,0,0,0,0,0,9,0,0,0,61,0,0,47,0,0,0,0,0,0,32,0,11,17,0,0,0,0,0,0,47,0,0,0,0,0,11,0,0,0,0,0,94,0,0,0,68,0,6,0,13,0,0,0,0,0,0,464,6,0,87,0,0,0,0,0,0,0,75,0,45,0,0,0,0,72,0,0,0,0,7,0,0,22,13,0,0,0,0,0,86,0,0,0,16,23,0,0,0,47,186,23,178,0,0,0,648,0,0,35,0,2817,71,424,0,67,1146,61,1415,0,205,0,72,54,0,43,0,23,34,0,66,0,43,0,15,12,0,0,49,0,10,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,8,0,6,3,15,0,0,0,22,1,0,0,7,0,0,0,22,0,19,0,0,0,35,0,0,0,0,0,49,14,0,0,42,0,0,53,21,0,0,6,0,0,46,0,71,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,0,0,2,24,390,222,895,1,88,243,146,1694,5,31,146,529,41,59,642,311,451,1005,456,93,349,721,382,572,500,1091,176,710,998,1016,719,594,1150,930,809,1058,1030,778,1172,1030,1031,820,1011,958,731,393,267,135,83,46,25,13,12,11,2,358,0,0,3,6,0,3,37,11,13,43,36,58,0,0,0,10,3,0,0,49,0,0,0,33,0,33,0,0,0,4,0,0,0,0,0,17,1,0,0,60,0,0,51,4,0,0,0,0,0,38,0,5,23,0,2,0,0,0,0,59,0,0,0,0,0,12,0,0,0,5,0,59,0,0,0,20,0,0,0,13,0,0,0,0,0,0,447,8,0,145,0,0,0,0,0,0,0,131,0,67,0,0,0,0,71,0,0,0,0,0,0,0,33,26,0,0,0,0,0,78,0,0,0,5,41,0,0,0,27,236,23,206,0,0,6,454,0,0,74,0,2989,57,257,0,122,1083,58,1539,0,255,0,82,64,0,69,0,16,22,0,56,0,35,0,5,4,0,0,26,0,5,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,5,11,5,6,10,0,0,0,26,18,0,0,30,0,0,0,33,0,39,0,0,0,22,0,0,0,0,0,50,1,0,0,24,0,0,56,34,0,0,0,0,0,58,0,50,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
878,0,0,0,0,3,0,6,0,3,16,0,556,0,0,199,181,0,0,3,10,131,327,162,0,48,1373,2495,722,104,3786,26,1047,2372,1095,1399,1126,3076,1420,2275,3476,506,4704,877,1340,1185,70,144,471,37,431,382,43,18,18,34,23,18,23,0,510,0,0,2,2,1,3,34,6,6,120,1,88,0,0,4,1,0,0,0,1,0,0,0,14,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1153,2,82,124,174,576,378,730,175,255,794,273,2122,184,98,741,936,244,358,682,1555,1467,1757,1525,1196,1368,1762,1133,1154,606,1428,483,536,985,323,406,107,304,253,59,850,56,615,35,101,180,27,18,446,9,1046,59,9,13,19,18,15,7,12,1,902,0,0,0,5,1,1,343,129,14,2415,61,216,0,0,0,15,0,0,0,152,0,0,1,105,0,477,1,0,0,13,0,2,0,0,0,17,2,0,0,50,0,0,40,1,0,0,0,0,0,14,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,54,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,1,0,4,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,50,0,0,1,35,0,0,0,1,8,12,12,0,0,115,72,31,0,3,0,37,149,0,36,0,48,81,0,56,0,866,2,153,333,0,0,51,0,93,10,7,0,0,0,0,0,0,0,184,0,0,1,4,0,0,0,14,18,20,12,58,1,0,1,15,5,0,0,16,0,0,2,25,0,28,0,0,0,8,0,0,0,0,0,15,3,0,3,70,1,0,30,3,1,0,1,0,0,25,2,3,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
